REQ_SERIAL,RISUID,reson  bik,tavalod,tahol,ttakafol,basavad-bisavad,RQ_RLDATE,elat-gath,RISUID,edu,mablag,age,label 
2.57E+12,65902066,2,13360410,2,1,2,13,1,65902066,,2196000,61,2
2.57E+12,43263334,1,13521027,2,1,1,13,1,43263334,,2196000,44,2
2.57E+12,41660292,1,13600511,1,0,1,13,1,41660292,,2196000,37,2
2.57E+12,43278826,1,13610127,2,2,1,13,1,43278826,,2635200,36,2
2.57E+12,43276337,1,13601206,2,2,1,13,1,43276337,,2635200,36,2
2.57E+12,43276337,1,13601206,2,2,1,13,1,43276337,,2196000,36,2
2.57E+12,43276337,1,13601206,2,2,1,13,1,43276337,,2196000,36,2
2.57E+12,43276337,1,13601206,2,1,1,,1,43276337,,2635200,36,2
2.57E+12,43276337,1,13601206,2,1,1,,1,43276337,,2196000,36,2
2.57E+12,43276337,1,13601206,2,1,1,,1,43276337,,2196000,36,2
2.57E+12,43276337,6,13601206,2,1,1,,1,43276337,,2635200,36,2
2.57E+12,43276337,6,13601206,2,1,1,,1,43276337,,2196000,36,2
2.57E+12,43276337,6,13601206,2,1,1,,1,43276337,,2196000,36,2
2.57E+12,43261844,1,13500219,2,3,1,13,1,43261844,,2196000,47,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,13,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,,1,43266661,,2196000,45,2
2.57E+12,43266661,1,13511018,1,0,1,,1,43266661,,2196000,45,2
2.57E+12,43412886,1,13491216,2,1,1,13,1,43412886,,3897000,47,2
2.57E+12,43412886,1,13491216,2,1,1,13,1,43412886,,2196000,47,2
2.57E+12,43412886,2,13491216,2,2,1,,1,43412886,,3897000,47,2
2.57E+12,43412886,2,13491216,2,2,1,,1,43412886,,2196000,47,2
2.57E+12,43269319,1,13451208,2,3,1,13,1,43269319,,2196000,51,2
2.57E+12,43273594,1,13601201,2,1,1,13,1,43273594,,2196000,36,2
2.57E+12,43274310,1,13580617,1,0,1,13,1,43274310,,2196000,39,2
2.57E+12,27303082,1,13500615,2,4,1,13,1,27303082,,2281979,47,2
2.57E+12,43421403,1,13520617,2,2,1,13,1,43421403,,2196000,45,2
2.57E+12,43421403,1,13520617,2,2,1,13,1,43421403,,2196000,45,2
2.57E+12,43421403,1,13520617,2,2,1,13,1,43421403,,2196000,45,2
2.57E+12,43421403,1,13520617,2,2,1,13,1,43421403,,2196000,45,2
2.57E+12,43410330,1,13540628,2,1,1,13,1,43410330,,2196000,43,2
2.57E+12,43263644,1,13560601,2,2,2,13,1,43263644,,2635200,41,2
2.57E+12,43263644,1,13560601,2,2,2,13,1,43263644,,2196000,41,2
2.57E+12,43263644,1,13560601,2,3,1,13,1,43263644,,2635200,41,2
2.57E+12,43263644,1,13560601,2,3,1,13,1,43263644,,2196000,41,2
2.57E+12,43256627,1,13421024,2,3,1,13,1,43256627,,4871250,54,2
2.57E+12,43256627,1,13421024,2,3,1,13,1,43256627,,2196000,54,2
2.57E+12,43256627,1,13421024,2,3,1,13,1,43256627,,3431369,54,2
2.57E+12,43256627,1,13421024,2,3,1,13,1,43256627,,2635200,54,2
2.57E+12,43256627,1,13421024,2,3,1,,1,43256627,,4871250,54,2
2.57E+12,43256627,1,13421024,2,3,1,,1,43256627,,2196000,54,2
2.57E+12,43256627,1,13421024,2,3,1,,1,43256627,,3431369,54,2
2.57E+12,43256627,1,13421024,2,3,1,,1,43256627,,2635200,54,2
2.57E+12,43256627,6,13421024,2,3,1,,1,43256627,,4871250,54,2
2.57E+12,43256627,6,13421024,2,3,1,,1,43256627,,2196000,54,2
2.57E+12,43256627,6,13421024,2,3,1,,1,43256627,,3431369,54,2
2.57E+12,43256627,6,13421024,2,3,1,,1,43256627,,2635200,54,2
2.57E+12,43256627,2,13421024,2,3,1,,1,43256627,,4871250,54,2
2.57E+12,43256627,2,13421024,2,3,1,,1,43256627,,2196000,54,2
2.57E+12,43256627,2,13421024,2,3,1,,1,43256627,,3431369,54,2
2.57E+12,43256627,2,13421024,2,3,1,,1,43256627,,2635200,54,2
2.57E+12,43411157,1,13540204,2,1,1,13,1,43411157,,2196000,43,2
2.57E+12,43258213,1,13330110,2,4,2,13,1,43258213,,6089100,64,2
2.57E+12,43258213,1,13330110,2,4,2,13,1,43258213,,2635200,64,2
2.57E+12,43258213,1,13330110,2,4,2,13,1,43258213,,2196000,64,2
2.57E+12,43258213,1,13330110,2,4,2,13,1,43258213,,6089100,64,2
2.57E+12,43258213,1,13330110,2,4,2,13,1,43258213,,2635200,64,2
2.57E+12,43258213,1,13330110,2,4,2,13,1,43258213,,2196000,64,2
2.57E+12,43258213,2,13330110,2,4,1,,1,43258213,,6089100,64,2
2.57E+12,43258213,2,13330110,2,4,1,,1,43258213,,2635200,64,2
2.57E+12,43258213,2,13330110,2,4,1,,1,43258213,,2196000,64,2
2.57E+12,43259654,1,13450710,2,3,2,13,1,43259654,,2196000,51,2
2.57E+12,43403204,1,13460207,2,3,1,13,1,43403204,,2196000,51,2
2.57E+12,43264158,1,13501124,2,3,1,13,1,43264158,,2196000,46,2
2.57E+12,43261714,1,13360625,2,2,1,13,1,43261714,,2196000,61,2
2.57E+12,43254941,2,13370415,2,4,1,,1,43254941,,11112690,60,1
2.57E+12,43259505,1,13400205,2,2,1,,1,43259505,,4871250,57,1
2.57E+12,43261481,6,13320107,2,4,2,,1,43261481,,6089100,65,1
2.57E+12,43254870,2,13360701,2,2,1,,1,43254870,14,6089100,61,1
2.57E+12,58001675,1,13250201,2,1,2,13,1,58001675,13,2196000,72,1
2.57E+12,43262772,1,13310510,2,4,2,13,1,43262772,,3897000,66,1
2.57E+12,43262772,1,13310510,2,4,2,13,1,43262772,,2196000,66,1
2.57E+12,43262772,2,13310510,2,4,2,,1,43262772,,3897000,66,1
2.57E+12,43262772,2,13310510,2,4,2,,1,43262772,,2196000,66,1
2.57E+12,43250251,1,13260111,2,1,1,13,1,43250251,12,2196000,71,1
2.57E+12,43257913,2,13420405,2,4,1,,1,43257913,17,9299310,55,1
2.57E+12,43255961,1,13410620,2,4,1,13,1,43255961,,8121660,56,1
2.57E+12,43255961,1,13410620,2,4,1,13,1,43255961,,2196000,56,1
2.57E+12,43255961,2,13410527,2,3,1,,1,43255961,,8121660,56,1
2.57E+12,43255961,2,13410527,2,3,1,,1,43255961,,2196000,56,1
2.57E+12,43252071,1,13300402,2,2,2,,1,43252071,12,3897000,67,1
2.57E+12,43259152,1,13360927,2,4,1,13,1,43259152,,11112690,60,1
2.57E+12,43259152,1,13360927,2,4,1,13,1,43259152,,2196000,60,1
2.57E+12,43259152,2,13360927,2,4,1,,1,43259152,,11112690,60,1
2.57E+12,43259152,2,13360927,2,4,1,,1,43259152,,2196000,60,1
2.57E+12,43264276,2,13340928,2,1,1,,1,43264276,,9299310,62,1
2.57E+12,43252600,1,13250615,2,1,1,13,1,43252600,12,2196000,72,1
2.57E+12,43256063,1,13310915,2,3,2,13,1,43256063,12,2196000,65,1
2.57E+12,43252747,1,13340217,2,4,2,13,1,43252747,12,2196000,63,1
2.57E+12,43260522,2,13130325,2,3,1,,1,43260522,,3030000,84,1
2.57E+12,43252964,1,13281022,2,3,2,,1,43252964,,3897000,68,1
2.57E+12,43255417,2,13240707,2,1,2,,1,43255417,,3030000,72,1
2.57E+12,43259587,1,13210919,2,1,2,13,1,43259587,,2196000,75,1
2.57E+12,43263513,1,13390316,2,1,1,13,1,43263513,,7124250,58,1
2.57E+12,43263513,1,13390316,2,1,1,13,1,43263513,,2196000,58,1
2.57E+12,43263513,6,13390316,2,0,1,,1,43263513,,7124250,58,1
2.57E+12,43263513,6,13390316,2,0,1,,1,43263513,,2196000,58,1
2.57E+12,42142258,2,13340105,2,3,1,,1,42142258,,7124250,63,1
2.57E+12,43256211,2,13360115,2,4,1,,1,43256211,,11112690,61,1
2.57E+12,43266384,2,13290123,2,3,1,,1,43266384,,6089100,68,1
2.57E+12,43200228,2,13410713,2,2,1,,1,43200228,14,7124250,55,1
2.57E+12,43258027,1,13351104,2,4,2,13,1,43258027,,3303000,61,1
2.57E+12,43252134,1,13281102,2,4,2,13,1,43252134,,2196000,68,1
2.57E+12,43257883,2,13401116,2,4,1,,1,43257883,,7124250,56,1
2.57E+12,24526332,1,13291229,2,2,2,13,1,24526332,,3303000,67,1
2.57E+12,24526332,1,13291229,2,2,2,13,1,24526332,,2196000,67,1
2.57E+12,24526332,2,13291229,2,4,2,,1,24526332,,3303000,67,1
2.57E+12,24526332,2,13291229,2,4,2,,1,24526332,,2196000,67,1
2.57E+12,43257388,2,13320501,2,4,1,,1,43257388,,6089100,65,1
2.57E+12,43252580,12,13350420,2,4,2,,1,43252580,,9299310,62,1
2.57E+12,43255475,2,13320104,2,2,1,,1,43255475,,8121660,65,1
2.57E+12,43255605,2,13381001,2,4,1,,1,43255605,,8121660,58,1
2.57E+12,43265332,2,13351225,2,1,1,,1,43265332,13,11112690,61,1
2.57E+12,43254200,2,13301110,2,1,1,,1,43254200,13,9299310,66,1
2.57E+12,43913858,2,13261215,2,1,1,,1,43913858,,6089100,70,1
2.57E+12,24524974,2,13370203,2,2,1,,1,24524974,,11112690,60,1
2.57E+12,43258216,6,13370119,2,3,1,,1,43258216,12,11112690,60,1
2.57E+12,43258996,1,13360227,2,2,1,13,1,43258996,,4871250,61,1
2.57E+12,43258996,1,13360227,2,2,1,13,1,43258996,,2196000,61,1
2.57E+12,43258996,2,13360227,2,3,1,,1,43258996,,4871250,61,1
2.57E+12,43258996,2,13360227,2,3,1,,1,43258996,,2196000,61,1
2.57E+12,43254845,1,13271101,2,4,1,13,1,43254845,,2196000,69,1
2.57E+12,43250574,1,13220515,2,3,2,13,1,43250574,,2196000,75,1
2.57E+12,43265921,2,13380319,2,1,1,,1,43265921,,9299310,59,1
2.57E+12,43251277,1,13221128,2,3,2,13,1,43251277,12,2196000,74,1
2.57E+12,43257987,12,13420601,2,3,1,,1,43257987,12,11112690,55,1
2.57E+12,44802471,2,13340708,2,2,1,,1,44802471,,19971720,62,1
2.57E+12,43258463,2,13350431,2,1,1,,1,43258463,13,11112690,62,1
2.57E+12,43254382,2,13330310,2,1,1,,1,43254382,14,6089100,64,1
2.57E+12,43251037,6,13360501,2,1,2,,1,43251037,13,11112690,61,1
2.57E+12,43266040,12,13310101,2,1,1,,1,43266040,12,11112690,66,1
2.57E+12,43254804,1,13300905,2,1,1,13,1,43254804,,3303000,66,1
2.57E+12,43257091,6,13470126,2,3,1,,1,43257091,17,13247427,50,1
2.57E+12,43270295,1,13350517,2,4,1,,1,43270295,,11112690,62,1
2.57E+12,43270295,1,13350517,2,4,1,,1,43270295,,2635200,62,1
2.57E+12,43270295,1,13350517,2,4,1,,1,43270295,,11112690,62,1
2.57E+12,43270295,1,13350517,2,4,1,,1,43270295,,2635200,62,1
2.57E+12,43263055,2,13361213,2,3,1,,1,43263055,,11112690,60,1
2.57E+12,43255379,2,13350826,2,4,1,,1,43255379,,4871250,61,1
2.57E+12,43259116,1,13260701,2,0,2,,1,43259116,,3030000,71,1
2.57E+12,96011535,1,13350619,2,1,1,13,1,96011535,,3303000,62,1
2.57E+12,43257707,2,13260505,2,1,2,,1,43257707,,3303000,71,1
2.57E+12,10533933,6,13371007,2,4,1,,1,10533933,,6089100,59,1
2.57E+12,43265462,1,13210401,2,3,2,13,1,43265462,,3030000,76,1
2.57E+12,43265462,1,13210401,2,3,2,13,1,43265462,,2196000,76,1
2.57E+12,43265462,1,13210401,2,3,2,13,1,43265462,,2196000,76,1
2.57E+12,43265462,1,13210401,2,2,2,13,1,43265462,,3030000,76,1
2.57E+12,43265462,1,13210401,2,2,2,13,1,43265462,,2196000,76,1
2.57E+12,43265462,1,13210401,2,2,2,13,1,43265462,,2196000,76,1
2.57E+12,43265462,6,13210401,2,2,2,,1,43265462,,3030000,76,1
2.57E+12,43265462,6,13210401,2,2,2,,1,43265462,,2196000,76,1
2.57E+12,43265462,6,13210401,2,2,2,,1,43265462,,2196000,76,1
2.57E+12,26503937,1,13230805,2,4,2,13,1,26503937,,2196000,73,1
2.57E+12,43267511,1,13181008,2,4,2,13,1,43267511,,2196000,78,1
2.57E+12,43253188,1,13370114,2,4,1,13,1,43253188,,3030000,60,1
2.57E+12,43253917,2,13370910,2,4,1,,1,43253917,,11112690,59,1
2.57E+12,43253570,1,13280124,2,2,2,13,1,43253570,,3897000,69,1
2.57E+12,43260658,1,13130402,2,1,2,13,1,43260658,,2635200,84,1
2.57E+12,43260658,1,13130402,2,1,2,13,1,43260658,,2196000,84,1
2.57E+12,43260658,1,13130402,2,1,1,,1,43260658,,2635200,84,1
2.57E+12,43260658,1,13130402,2,1,1,,1,43260658,,2196000,84,1
2.57E+12,43274010,2,13270811,2,2,1,,1,43274010,,3897000,69,1
2.57E+12,43264988,2,13360605,2,2,1,,1,43264988,,9299310,61,1
2.57E+12,43255205,1,13240912,2,1,2,,1,43255205,,3030000,72,1
2.57E+12,43254345,2,13300203,2,1,1,,1,43254345,,4871250,67,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43260625,1,13110301,2,1,2,13,1,43260625,,2196000,86,1
2.57E+12,43255626,2,13290407,2,4,2,,1,43255626,,4871250,68,1
2.57E+12,43258047,1,13331005,2,4,2,13,1,43258047,,8121660,63,1
2.57E+12,43258047,1,13331005,2,4,2,13,1,43258047,,7124250,63,1
2.57E+12,43258047,1,13331005,2,4,2,13,1,43258047,,3030000,63,1
2.57E+12,43258047,1,13331005,2,4,2,13,1,43258047,,3303000,63,1
2.57E+12,43258047,1,13331005,2,4,2,13,1,43258047,,3030000,63,1
2.57E+12,43258047,1,13331005,2,4,1,,1,43258047,,8121660,63,1
2.57E+12,43258047,1,13331005,2,4,1,,1,43258047,,7124250,63,1
2.57E+12,43258047,1,13331005,2,4,1,,1,43258047,,3030000,63,1
2.57E+12,43258047,1,13331005,2,4,1,,1,43258047,,3303000,63,1
2.57E+12,43258047,1,13331005,2,4,1,,1,43258047,,3030000,63,1
2.57E+12,43258047,6,13331005,2,4,2,,1,43258047,,8121660,63,1
2.57E+12,43258047,6,13331005,2,4,2,,1,43258047,,7124250,63,1
2.57E+12,43258047,6,13331005,2,4,2,,1,43258047,,3030000,63,1
2.57E+12,43258047,6,13331005,2,4,2,,1,43258047,,3303000,63,1
2.57E+12,43258047,6,13331005,2,4,2,,1,43258047,,3030000,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,8121660,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,7124250,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,3030000,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,3303000,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,3030000,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,8121660,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,7124250,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,3030000,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,3303000,63,1
2.57E+12,43258047,2,13331005,2,4,1,,1,43258047,,3030000,63,1
2.57E+12,43268585,1,13230410,2,2,2,,1,43268585,,3030000,74,1
2.57E+12,22505229,2,13431008,2,3,1,,1,22505229,,7124250,53,1
2.57E+12,83008228,2,13310428,2,3,1,,1,83008228,,3897000,66,1
2.57E+12,43257229,1,13330701,2,2,2,13,1,43257229,,2635200,64,1
2.57E+12,14010753,1,13271001,2,4,2,13,1,14010753,,2196000,69,1
2.57E+12,43259077,1,13280521,1,1,2,13,1,43259077,,3303000,69,1
2.57E+12,43262437,2,13320319,2,4,1,,1,43262437,,7124250,65,1
2.57E+12,43261180,1,13151107,2,2,2,,1,43261180,,2196000,81,1
2.57E+12,43259127,1,13230410,2,1,2,,1,43259127,,3030000,74,1
2.57E+12,43263366,1,13141201,2,1,2,13,1,43263366,,2196000,82,1
2.57E+12,43254730,1,13231003,2,3,2,13,1,43254730,,2196000,73,1
2.57E+12,43253836,1,13350917,2,4,2,13,1,43253836,,8121660,61,1
2.57E+12,43253836,1,13350917,2,4,2,13,1,43253836,,3030000,61,1
2.57E+12,43253836,1,13350917,2,4,2,13,1,43253836,,2196000,61,1
2.57E+12,43253836,1,13350917,2,4,1,,1,43253836,,8121660,61,1
2.57E+12,43253836,1,13350917,2,4,1,,1,43253836,,3030000,61,1
2.57E+12,43253836,1,13350917,2,4,1,,1,43253836,,2196000,61,1
2.57E+12,43253836,1,13350917,2,3,1,,1,43253836,,8121660,61,1
2.57E+12,43253836,1,13350917,2,3,1,,1,43253836,,3030000,61,1
2.57E+12,43253836,1,13350917,2,3,1,,1,43253836,,2196000,61,1
2.57E+12,43250482,1,13280701,2,4,1,,1,43250482,,3303000,69,1
2.57E+12,43251631,1,13280101,2,4,2,13,1,43251631,,3303000,69,1
2.57E+12,43251631,1,13280101,2,4,2,13,1,43251631,,2196000,69,1
2.57E+12,43251631,1,13280129,2,3,2,,1,43251631,,3303000,69,1
2.57E+12,43251631,1,13280129,2,3,2,,1,43251631,,2196000,69,1
2.57E+12,43256073,11,13331210,2,1,1,,1,43256073,,6089100,63,1
2.57E+12,43256056,2,13360701,2,4,1,,1,43256056,,7124250,61,1
2.57E+12,43259404,1,13190122,2,3,2,13,1,43259404,,2196000,78,1
2.57E+12,43277299,1,13330810,2,2,2,13,1,43277299,,3897000,63,1
2.57E+12,43277299,1,13330810,2,2,2,13,1,43277299,,2196000,63,1
2.57E+12,43277299,1,13330810,2,1,1,,1,43277299,,3897000,63,1
2.57E+12,43277299,1,13330810,2,1,1,,1,43277299,,2196000,63,1
2.57E+12,16041743,2,13310210,2,3,2,,1,16041743,,4871250,66,1
2.57E+12,43252583,2,13280713,2,3,2,,1,43252583,,3303000,68,1
2.57E+12,16061197,1,13320302,2,4,2,13,1,16061197,,4871250,65,1
2.57E+12,16061197,1,13320302,2,4,2,13,1,16061197,,2196000,65,1
2.57E+12,16061197,5,13320302,2,4,2,,1,16061197,,4871250,65,1
2.57E+12,16061197,5,13320302,2,4,2,,1,16061197,,2196000,65,1
2.57E+12,43283471,2,13341218,2,2,1,,1,43283471,,8121660,62,1
2.57E+12,43252477,1,13310501,2,4,2,,1,43252477,,3897000,66,1
2.57E+12,43263233,1,13050410,2,1,2,13,1,43263233,,2196000,92,1
2.57E+12,57010954,12,13270610,2,1,1,,1,57010954,,3030000,70,1
2.57E+12,43260794,2,13320706,2,3,1,,1,43260794,,7124250,64,1
2.57E+12,43256336,1,13250312,2,4,2,13,1,43256336,,2196000,72,1
2.57E+12,43401876,1,13191014,2,3,1,13,1,43401876,,2196000,77,1
2.57E+12,43403584,1,13300620,2,1,2,13,1,43403584,,2635200,67,1
2.57E+12,43264794,2,13160110,2,1,2,,1,43264794,,3030000,81,1
2.57E+12,12135484,1,13400402,2,4,2,13,1,12135484,,2196000,57,1
2.57E+12,18066163,2,13140208,2,2,1,13,1,18066163,12,2196000,83,1
2.57E+12,43271414,1,13341026,2,4,2,13,1,43271414,,2196000,62,1
2.57E+12,43264037,1,13500601,2,2,1,13,1,43264037,,2196000,47,1
2.57E+12,43280250,2,13530104,2,3,1,,1,43280250,,3897000,44,1
2.57E+12,43402727,2,13410205,2,4,1,,1,43402727,,6089100,56,1
2.57E+12,24603654,2,13520501,2,3,1,,1,24603654,,4871250,45,1
2.57E+12,41663952,2,13560301,2,3,1,,1,41663952,,9299310,41,1
2.57E+12,23054623,1,13250904,2,2,2,13,1,23054623,,2196000,71,1
2.57E+12,43277613,2,13401101,2,3,1,,1,43277613,,8121660,56,1
2.57E+12,43257723,1,13280701,2,4,2,13,1,43257723,,2635200,69,1
2.57E+12,43265838,2,13300702,2,2,1,,1,43265838,,7124250,67,1
2.57E+12,43274232,6,13581201,2,2,1,,1,43274232,,3897000,38,1
2.57E+12,43253238,1,13320403,2,4,2,,1,43253238,,3897000,65,1
2.57E+12,16067740,2,13500906,2,3,1,,1,16067740,14,8121660,46,1
2.57E+12,43428676,12,13160226,2,1,1,,1,43428676,13,9299310,81,1
2.57E+12,43267244,1,13350615,2,4,2,13,1,43267244,,8121660,62,1
2.57E+12,43267244,1,13350615,2,4,2,13,1,43267244,,8121660,62,1
2.57E+12,43267244,1,13350615,2,4,2,13,1,43267244,,2196000,62,1
2.57E+12,43267244,2,13350615,2,1,1,,1,43267244,,8121660,62,1
2.57E+12,43267244,2,13350615,2,1,1,,1,43267244,,8121660,62,1
2.57E+12,43267244,2,13350615,2,1,1,,1,43267244,,2196000,62,1
2.57E+12,43267244,2,13350615,2,3,1,,1,43267244,,8121660,62,1
2.57E+12,43267244,2,13350615,2,3,1,,1,43267244,,8121660,62,1
2.57E+12,43267244,2,13350615,2,3,1,,1,43267244,,2196000,62,1
2.57E+12,43358267,2,13320410,2,3,1,,1,43358267,,6089100,65,1
2.57E+12,43268743,6,13291125,2,2,2,,1,43268743,,3303000,67,1
2.57E+12,43406362,1,13310420,2,3,1,,1,43406362,,4871250,66,1
2.57E+12,33593289,12,13591205,2,2,1,,1,33593289,14,9299310,37,1
2.57E+12,43270088,2,13430517,2,1,1,,1,43270088,12,11112690,54,1
2.57E+12,43265715,1,13430403,2,4,1,13,1,43265715,,2196000,54,1
2.57E+12,43410413,1,13110320,2,2,2,13,1,43410413,,2196000,86,1
2.57E+12,43272295,1,13630210,2,1,1,,1,43272295,,3030000,34,1
2.57E+12,43271245,2,13250105,2,3,1,,1,43271245,,3303000,72,1
2.57E+12,43252140,1,13251001,2,3,2,13,1,43252140,,2196000,71,1
2.57E+12,43257379,1,13160425,2,1,2,13,1,43257379,,2196000,81,1
2.57E+12,43274718,1,13540802,2,3,1,13,1,43274718,,2196000,42,1
2.57E+12,43254247,2,13290601,2,3,1,13,1,43254247,,3030000,68,1
2.57E+12,43270443,1,13350807,2,2,1,13,1,43270443,,2196000,61,1
2.57E+12,43262079,1,13381005,2,4,1,,1,43262079,,3030000,58,1
2.57E+12,43277296,2,13550426,2,2,1,,1,43277296,,2635200,42,1
2.57E+12,43280718,2,13470204,2,3,1,,1,43280718,,6089100,50,1
2.57E+12,43266831,1,13291010,2,4,2,13,1,43266831,,2196000,67,1
2.57E+12,43277623,1,13300314,2,3,2,13,1,43277623,,2196000,67,1
2.57E+12,43257256,1,13340307,2,3,1,13,1,43257256,,2196000,63,1
2.57E+12,43269532,2,13410303,2,4,1,,1,43269532,12,11112690,56,2
2.57E+12,43269532,2,13410303,2,4,1,,1,43269532,12,4871250,56,2
2.57E+12,43269532,6,13410303,2,1,1,,1,43269532,12,11112690,56,2
2.57E+12,43269532,6,13410303,2,1,1,,1,43269532,12,4871250,56,2
2.57E+12,43297974,6,13660811,2,3,1,,1,43297974,14,11112690,30,2
2.57E+12,43303867,6,13560631,2,3,1,,1,43303867,12,11112690,41,2
2.57E+12,44149064,6,13580701,2,2,1,,1,44149064,12,11112690,39,2
2.57E+12,43362179,6,13650913,2,1,1,,1,43362179,,11112690,31,2
2.57E+12,43278707,6,13620201,2,3,1,,1,43278707,14,11112690,35,2
2.57E+12,43273910,1,13530203,2,2,1,,1,43273910,13,6089100,44,2
2.57E+12,43273910,1,13530203,2,2,1,,1,43273910,13,3030000,44,2
2.57E+12,43273910,1,13530203,2,2,1,,1,43273910,13,2635200,44,2
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,6089100,44,2
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,3030000,44,2
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,2635200,44,2
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,6089100,44,2
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,3030000,44,2
2.57E+12,43273910,2,13530203,2,3,1,,1,43273910,13,2635200,44,2
2.57E+12,43272630,1,13530105,2,0,1,,1,43272630,17,3030000,44,2
2.57E+12,43275835,2,13510201,1,0,1,,1,43275835,,3303000,46,2
2.57E+12,43404401,1,13460704,2,0,1,13,1,43404401,13,2196000,50,2
2.57E+12,27806371,1,13350303,2,2,2,,1,27806371,,3303000,62,2
2.57E+12,24809499,2,13320620,2,4,1,,1,24809499,,4871250,65,2
2.57E+12,10654254,2,13650513,2,2,1,,1,10654254,,3897000,32,2
2.57E+12,43433591,1,13590614,1,0,1,,1,43433591,,3303000,38,2
2.57E+12,43276714,2,13590103,2,3,1,,1,43276714,,4871250,38,2
2.57E+12,24807147,1,13330401,2,3,1,,1,24807147,,6089100,64,2
2.57E+12,43267427,1,13500204,1,0,1,13,1,43267427,12,7124250,47,2
2.57E+12,43267427,1,13500204,1,0,1,13,1,43267427,12,3897000,47,2
2.57E+12,43267427,1,13500204,1,0,1,13,1,43267427,12,2196000,47,2
2.57E+12,43267427,2,13500204,2,2,1,,1,43267427,12,7124250,47,2
2.57E+12,43267427,2,13500204,2,2,1,,1,43267427,12,3897000,47,2
2.57E+12,43267427,2,13500204,2,2,1,,1,43267427,12,2196000,47,2
2.57E+12,43267427,2,13500204,2,3,1,,1,43267427,12,7124250,47,2
2.57E+12,43267427,2,13500204,2,3,1,,1,43267427,12,3897000,47,2
2.57E+12,43267427,2,13500204,2,3,1,,1,43267427,12,2196000,47,2
2.57E+12,43263100,2,13471016,2,4,1,,1,43263100,,11112690,49,2
2.57E+12,43283431,12,13650120,2,1,1,,1,43283431,,3897000,32,2
2.57E+12,41619649,2,13460610,2,3,1,,1,41619649,13,3030000,51,2
2.57E+12,24562976,1,13490607,2,3,2,13,1,24562976,13,2196000,48,2
2.57E+12,43277240,12,13561105,1,0,1,,1,43277240,14,9299310,40,2
2.57E+12,43281892,2,13610224,2,1,1,,1,43281892,,3303000,36,2
2.57E+12,28051708,6,13330620,2,1,2,,1,28051708,12,11112690,64,2
2.57E+12,43270594,1,13310326,1,0,2,13,1,43270594,,2196000,66,2
2.57E+12,43270594,1,13310326,1,0,2,13,1,43270594,,3897000,66,2
2.57E+12,43270594,1,13310326,1,0,2,13,1,43270594,,3897000,66,2
2.57E+12,43270594,1,13310326,1,0,2,13,1,43270594,,2196000,66,2
2.57E+12,43270594,1,13310326,1,0,2,13,1,43270594,,3897000,66,2
2.57E+12,43270594,1,13310326,1,0,2,13,1,43270594,,3897000,66,2
2.57E+12,43270594,1,13310326,1,0,2,13,1,43270594,,2196000,66,2
